x,y_predito,sentimento
scc está no top  de melhores dias no ifam esse ano já sinto saudades,2,positive
carai thammy ja foi bailarina profissional e eu nessa epoca tava na seleçao de futsal do ifam por pouco a gente nao virou um casal famoso,2,positive
Uma professora do IFF do Centro gostou tanto do nosso projeto que nos convidou pra ministrar uma palestra pros alunos de uma disciplina 🥰,2,positive
acho incrível q toda vez q me junto com o pessoal do ifpi eu morro de rir.  Tô muito muito ruim da ansiedade essa semana e rir daquele jeito quinta foi muito bom.,2,positive
O abraço de Carlinha melhorou tanto meu dia,2,positive
tem todo o perfil de futuro estudante do ifba,2,positive
Eu tinha um colega assim no ifba  mas ele era mais inteligente e não gaguejava quando falava saudade de comentar as atrocidades q ele falava com os meus amigos,2,positive
Vinicius passou na prova do IFC ontem e hj eu já sonhei com ele fazendo iniciação científica.,2,positive
Essas mangas do ifpi é um delicinha 😋,2,positive
gente do céu  ontem foi coisa de louco.   esse IFalloween foi DO CARALHO e só quem é gremista sabe a satisfação que é ver que a festa foi bem sucedida.    fora isso  dancei  rebolei  cantei  gritei como nunca tinha feito antes em nenhuma festa  muito menos festas do IFAL.  bom d+,2,positive
curti pra caramba a festa do ifal com meus queridos gremista  fui arrastada pra um after no galego  depois arrastada pra o after do after na ufal  e depois LITERALMENTE ARRASTADA pra o after do after do after no Graci 🤯,2,positive
lembrando quando eu vi um guri no ônibus do ifes e achei ele lindo então eu rodei todas as listas de processo seletivo nome por nome até achar o dele  co/NmAVBAN,2,positive
Quando eu ouço o ARTPOP automaticamente volto ao tempo que estudava no IFPB  todo santo dia eu ouvia o ARTPOP todinho no percurso de casa pro IF  tanto na ida como na volta.  Bons tempos…,2,positive
"Queria agradecer ao pai da Keyth por me ""obrigar"" a entrar no ifal",2,positive
Uma verdadeira celebração do empreendedorismo local! 🎉🌟 Não perca essa oportunidade de conhecer e apoiar os talentos da cidade.  A feira conta com o apoio do IFMA e da Prefeitura  por meio da Coordenação de Direitos Humanos da Secretaria de Assistência e Desenvolvimento Social.,2,positive
Layka  a cachorra que ganhei quando ainda estudava no Ifes  acabou de nos deixar 🤍 Foram  anos vividos lindamente e alegrando tanto a família.  Quando eu e meu irmão saímos de casa  os pets assumiram um lugar central na vida dos meus pais.   Como foi lindo viver esse amor de pet ,2,positive
esse povo do ifba é engraçado viu,2,positive
" Eu preciso "" necessito "" passar no IFSC",2,positive
Yasmin ficou gramadona no prof de química do aulão do iff 🤣🤣🤣,2,positive
 caiu uma tirinha da Laerte na prova do ifsp quase me joguei.  Porém passei e acho q é isso q importa,2,positive
saindo do ifrn amanha às h com o sentimento de missao cumprida e ponto final nesse      co/yNFPToYT,2,positive
sou tão grata por estudar no IFTM  aquele lugar já me deu e vai me dar tantas oportunidades,2,positive
 ARTHUR PIO ENTROU PARA A HISTÓRIA MUNDIAL COMO O ÚNICO ALUNO DO IFES q chupou SOZINHO simplesmente UM milhão de pikas  kkkkkk oloco Pio.,2,positive
 Se hoje estou no IFRJ é por causa de vcs  sempre grata 🫶🏾🫶🏾🫶🏾🫶🏾✨️,2,positive
 no ifal eu costumava fazer a bebida em aula  saudades inclusive,2,positive
estudo com uma gente querida que era do ifpi e meu amigo….  aquela galera me fez inveja,2,positive
  isso que a gente aprende no Ifpr graças a Deus 🙏😋 mt vc,2,positive
   é um café muito delicioso que ele comprou na cantina do ifsc uma vez,2,positive
fórmula se eu aprendia como chegaram nela (meus professores do ifma perfeitos  sempre davam o background 🫶🏼)  e da mesma forma me facilitaria agora ter tido uma fisiologia decente em vez de ead Mas talvez não só isso bastaria Pq vc estuda fisiologia lá no começo  só começa a ter,2,positive
q garoto gracinha  tinha q ser aluno do ifes,2,positive
 A UFF tem isso  porém a pressão é muito maior.  Fico pensando nos dias do IFRJ e em como a gente perdeu metade do tempo por conta da pandemia  e apesar desse tempo perdido ainda foram tempos maravilhosos.  Também sinto saudades de lá.,2,positive
  eu queria um concorrente assim no IFBA,2,positive
Porteira de colégio é um negocio incrível né  não tem como não fazer amizade.   Lembro que no IFSC eu fiquei duas horas conversando com ela pra escolher o nome do filho dela e chegamos a conclusão que não podia ser Alexandre,2,positive
minha única preocupação é passar no ifma,2,positive
Discruso do Reitor do IFPE emociona o presidente Lula,2,positive
nunca agradeci tanto por já estar no ifsc  se n agr estaria surtando com a prova domingo q vem🗣️,2,positive
é incrível a quantidade de gatos que tem no ifba minha nossa,2,positive
Oi CEMIG  como vai? Fiquei sabendo que vai ter uma manutenção no IFTM a tarde  vcs tem o meu apoio  juntos somos mais fortes,2,positive
sdd daqueles cao do ifs,2,positive
Tomara q eu passe no ifrn em meio ambiente,2,positive
Que meu nome nao seja sorteado no IFG🙌,2,positive
Acho engraçado qd vejo alguem do ifba na ufba,2,positive
 Química é só uma lenda que ouvimos falar no ifes,2,positive
Tô torcendo pros meus amigos passarem no ifma 😭😭😭,2,positive
  Sdds cantina do IFSul…,2,positive
definitivamente sei de coisas em matemática obg grupo olímpico de matemática do ifpb,2,positive
Prova de matemática do enem tava nível exame classificatório do ifpi… acho que nunca colocaram uma prova tão fácil quanto aquela,2,positive
Matemática esse ano tava quase no nível da prova do ifma,2,positive
e tava escrito stan loona no banheiro do ifce amo,2,positive
 depende  tipo eu estudo no ifc né e assim a escola é boa  ensino é mt bom  mas é mt puxado te esgota bastante  e as pessoas de lá n são tão boas assim  agora se vc vai pro ifsc daí eu já n sei nd de lá,2,positive
 Cara tem a MATEC alí próximo do ifma monte castelo  acho lá de boa,2,positive
essa eleição pra DG do ifba tá dando oq falar viu?! quero só ver o debate,2,positive
minha maior prova de amor é guardar a caneta q a patricia me deu no ifam msm ja tendo acabado a tinta,2,positive
é cada viado bonito q mds que tanto viado bonito e gostoso é esse no ifpb,2,positive
as vezes bate a sdd de pessoas q já saíram do iff mas fica na lembrança todos os momentos bons ao lado delas,2,positive
Serei eternamente grata aos meus amigos do ifma q fizeram uma festinha surpresa pra mim com temática de comunismo skskssk Poxa aquele dia foi muito legal,2,positive
sdds de jogar a série A do dominó no pátio do ifal  sem caô,2,positive
 minha irma nunk estudou em colégio particular  deu a vida pra entrar no ifba e se preparar la mesmo pro enem,2,positive
 Será o ápice se a gente sair do ifpr e ano que vem eles mudarem a grade curricular inteira colocando química e física nos dois últimos anos,2,positive
Huuumm! 😍 Cheirinho de sucesso e de processo seletivo com vagas gratuitas para cursos técnicos no IFB Campus RIacho Fundo.  Não perca essa oportunidade.  Mais informações no site  co/OkaydxxZwz #VemSerIFB #GoIFB  co/JLORlMK,2,positive
 Patrimônio cultural do hand do IFES,2,positive
sinto mta falta dos meus manos de lab do ifrj pprt aquilo era um grupo mto bom caras to emotivo,2,positive
nao me sinto um veterano no ifes apesar de estar la naquela porra ha  anos,2,positive
o caio é um dos professores mais humanos do ifsp  dvdd,2,positive
 AMG  tu ainda ta no nono  ainda tem muita coisa pra vc evoluir.  Fora q eu duvido muito q vc não passe no IFBA  e vc vai tá lá lindamente com o técnico,2,positive
GNT EU PASSEI PASSEI NO IFES,2,positive
EU PASSEI NO IFES !!!!!!!!!!!!,2,positive
O meu sonho foi realizado.  Você passou no IFES.  Amém 🙏,2,positive
Minha irmã passou no IFES mds 😭😭😭😭😭🥹🥹🥹😭🥹🥹😭😭😭😭😭😭😭😭😭😭😭😭😭,2,positive
meus amigos felizes pq minha irmã passou (dnv) no ifes que coisa linda minha caloura 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2,positive
eu passei em ° lugar mano  caralho  a ficha não caiu q eu passei no IFES,2,positive
EU PASSEI NO IFES MDS EU NAO ACREDITO NISSO EU VOU DE CHORAR,2,positive
meus primos gêmeos passando no IFES  que orgulho 🫶🏻,2,positive
MINHA IRMÃ PASSOU EM DÉCIMO PRIMWIRO LUGAR NO IFES CARALHOOIIOOOO PORRAAAAAAA,2,positive
queria falar nada nao mas eu passei no ifes,2,positive
Passei no IFES  porra,2,positive
PASSEI NO IFES CARALHO 🤍😭,2,positive
MINHA IRMÃZINHA PASSOU NO IFES VAI SE FODER TODO MUNDO TO FELIZ PRA CARALHO NESSA PORRA,2,positive
os calouros falando q passaram no ifes eu lembro de quanto foi minha vez🥹🥹🥹🥹fui muito feliz com a noticia,2,positive
PASSEI NO IFES PORRAAAA 🥳🥳🥳🥳,2,positive
"""ai q no ifpi é bom pq vc tem a experiência de faculdade"" foda se vadia",2,positive
Saudades do strogonoff do iff,2,positive
alguém quer me emprestar uma bermuda do ifes não? ir com a calça ta foda,2,positive
hoje eu vou ta pulando na piscina do ifrj valeu,2,positive
FODASE TUDO PORRA EU PASSEI EM ° LUGAR EM MEIO AMBIENTE UM DOS CURSOS MAIS DIFICEIS DO IFES FODASE A ESCOLA SMT TODO MUNDO NAO LIGO PRA MAIS NADA PQ AGR EU VOU SER ESTUDANTE DO INSTITUTO FEDERAL CARALHO PORRA PUTA QUE PARIU EU PASSEI JSHEBEOSJSBDJSOOAIQJ  co/hXhgvNQwM,2,positive
#Últimosdias Vc só tem +  dias p/ se inscrever no Vestibular Enem  do IFG.  A inscrição encerra quarta (/).  Aproveite as notas do Enem ( a ) e venha estudar numa instituição gratuita e de reconhecida qualidade no ensino público federal.  ➡️  co/ihYFgjxECg  co/zfjjfxTs,2,positive
minha irmã meio que passou no ifes tlg,2,positive
AMIGOS PASSANDO NO IFES  AMO VCS💗💗💗💗💗💗,2,positive
Foda q eu tenho inteligência de tirar  no IFES e psicologico de kkkkk,2,positive
Renan SIMPLESMENTE passou em PRIMEIRO lugar no IFES 🥹🥳🥳🥳,2,positive
muito feliz pelas minhas colegas que passaram no ifes,2,positive
encontrei nenhum bonitinho que passou no Ifes pra edif 💔,2,positive
minha priminha passou no ifes eu to muito feliz e ela ainda vai ser minha caloura do meio ambiente ❤❤,2,positive
Chorando que meus alunos passaram no ifes 🥺🥺🥺🥺 de coração quentinho  co/OKlIWO,2,positive
Gente  muito obrigada quem está me parabenizando 🩷 eu tô muito feliz  meu sonho é passar no ifes e eu consegui :( e à todos q me viram na tl sofrendo  surtando e passando mal por conta do ifes  vcs são demais 😘 obrigada pelo apoio de vcs  eu me sinto realizada ❤️❤️,2,positive
 NE ainda bem q vou embora pra bem longe dawuele lugar deus eh bom o tempo todo,2,positive
 EU TO BEMMM SIM relaxa eu nao ligo nao pq tenho meus amigos de vdd tipo vc mo,2,positive
 MKKKKKMMM NE ela jurando q o brasil ama ele ata,2,positive
mds eu passei no ifes,2,positive
nao passei no ifes vao se fuder nrml,2,positive
 NOSSA MTO OBGDA o maior presente de natal q ja ganhei,2,positive
fiquei em  lugar como suplente em meio ambiente no ifes  quais as chances 😭😭😭😭,2,positive
acho incrivel como a ryujin eh tipo o felix no skz  usam a voz dela q eh mais grossa pra dar uns contrastes diferentes nas musicas mds amo mto,2,positive
 MDS A AGUA VIVA Q LINDA,2,positive
 esse eh aqueles pedreiro q vira meme no tiktok deve ser mo gnt boa ta,2,positive
Meus alunos me mandando mensagem falando que passaram no IFES  FELICIDADE %! ❤️😭🌍  TODOS OS MEUS SURTOS VALERAM A PENA  co/eKMyLEegT,2,positive
 to bem nao,2,positive
EU FUI APROVADO EM PRIMEIRO LUGAR NA MINHA COTA DO IFES,2,positive
já pode falar q ta c sdds dos amigos do ifal ou ta cedo ainda,2,positive
parabéns p meus migos q passaram no ifes 🥳🥳🥳,2,positive
 sim sim  agora ele disse q tá muito feliz pq o fluminense ganhou a libertadores e pq ele passou no ifes KKKKKKK um barato,2,positive
Um sentimento inexplicável  poder falar pro meu pai que vou estar no Ifes ano q vem.,2,positive
A alívio que dá depois de passar no IFES não tem igual  tô muito orgulhosa de mim mesma e de todo mundo que passou 💗,2,positive
passei no ifes gnttt❤️❤️ passei bem em frente hoje e quase nao entrei,2,positive
Meu Deus do céu eu ganhei o meu ano letivo com meus alunos passando no IFES 💖🥹💖,2,positive
Bom demais a universidade pública  no IFCE além de ter todas as refeições de graça  tem uma cantina com comidas e bebidas de várias marcas  nunca fui triste ali,2,positive
obg todos q apoiaram ou n  vcs me fizeram tirar  e ser PRIMEIRO lugar GERAL do IFES,2,positive
 Nós já pagamos metade adiantado estamos no nosso direito! (Depois do ifes todos nós precisamos de ajuda psicológica),2,positive
MINHA FILHA PASSOU NO IFES CARA MEU DEUS TO MUITO FELIZ,2,positive
allana passou no ifes é isso,2,positive
parabéns pra todos meus amigos q passaram no ifes😭😭😭😭 tenho tanto orgulho de vcs,2,positive
 pra vc q me acompanhou nessa jornada durante todos meus tweets  TO NO IFES  KRLH!!!,2,positive
passei no ifes sem querer,2,positive
mto fofo ver as pessoas comemorando que passaram no ifes   lembro até quando foi a minha vez,2,positive
"Stevão e davi se divertiram o ANO TODO nunca deixaram de sair pra ""ficar estudando"" (pelo menos na maioria das vezes) e mesmo assim passaram no ifes",2,positive
uhuuu passei no ifes em edificações vitoria com !!  ta bom?,2,positive
a soso passou no ifes!!! 🥰🥳👏 a soso passou no ifes. . .  😦😭💔,2,positive
“Nossa vc passou no ifes  parabénsss!!”,2,positive
passei no ifes amoo,2,positive
agora que passei no ifes tenho um legado a continuar  o dos costaog,2,positive
Feliz demais com irmãzinha aprovada no ifes tá málico,2,positive
pessoal feliz que passou no ifes  e eu doidinha pra acabar 🥰🥰✌🏻✌🏻✌🏻,2,positive
 gente  eu to no IFES ,2,positive
Nosso aluno especial passou no IFES caralhoooooooooooooooooooooooooo,2,positive
 Isso é sim um fato  mas n é um empecilho.  Eu na época do Enem  estudei tudo que eu podia  tudo q não tinham ensinado na escola  o máximo q eu pude (no Ifes foi o mesmo).  Google hoje em dia  tem de tudo  só procurar.,2,positive
Muito foda ver um dos meus alunos ser aprovado no IFES.  O garoto mexe demais ter sido aprovado.,2,positive
nunes é o melhor professor do ifsc e eu possi provar:  questão  da prova: considere uma tartaruga que viaja na metade da velocidade da luz e um coelho que viaja na velocidade da luz. . .   dps trouxe  pães de queijo pra sala,2,positive
